Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
东侧机关总枢	东门机关_段式皇陵	1530		3	5	2				passerby136	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby156	1			
宝箱	宝箱_舍利子	1531		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
信符箱	信符箱	1532		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
西瓜	西瓜_箱子	1533		3	5	2				passerby124	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby124	1			
猴儿酒	猴儿酒_箱子	1534		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby142	1			
榆钱	榆钱_箱子	1535		3	5	2				passerby123	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby123	1			
娥皇之歌	娥皇之歌_箱子	1536		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
血淋淋的尸体	血淋淋的尸体_知命先生	1537		3	5	2				passerby118	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby118	1			
毒医的来历	毒医的来历_箱子	1538		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
洒云手	洒云手_箱子	1539		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby148	1			
陈年竹叶青	陈年竹叶青_箱子	1540		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby142	1			
嘉王行囊	嘉王行囊	1541		3	5	2				passerby122	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby118	1			
女人的骨殖1	女人的骨殖1_箱子	1542		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby129	1			
女人的骨殖2	女人的骨殖2_箱子	1543		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby129	1			
女人的骨殖3	女人的骨殖3_箱子	1544		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby129	1			
女人的骨殖4	女人的骨殖4_箱子	1545		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby129	1			
谢雨田的信	谢雨田的信_箱子	1546		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby148	1			
西侧机关总枢	西门机关_段氏皇陵	1547		3	5	2				passerby135	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby142	1			
土茯苓	土茯苓_箱子	1548		3	5	2				passerby130	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby130	1			
山药	山药_箱子	1549		3	5	2				passerby131	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby131	1			
九节菖蒲	九节菖蒲_箱子	1550		3	5	2				passerby132	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby132	1			
大青蔸	大青蔸_箱子	1551		3	5	2				passerby133	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby133	1			
地根草	地根草_箱子	1552		3	5	2				passerby131	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
炊火	炊火	1553		3	5	2				passerby155	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby155	1			
成箱的珠宝	成箱的珠宝_太祖宝库	1554		3	5	2				passerby184	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby148	1			
成堆的金锭	成堆的金锭_太祖宝库	1555		3	5	2				passerby185	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby140	1			
盛开的佛泪花	佛泪花	1556		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby122	1			
寒盐	寒盐	1557		3	5	2				passerby162	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
清毒草	清毒草	1558		3	5	2				passerby132	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby132	1			
天竺僧遗骸	天竺僧遗骸	1559		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
轮回塔	轮回塔	1560		3	5	2				passerby157	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
运送火药的车辆	火药桶_箱子	1561		3	5	2				enemy156	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	\image\item\other\sculpt\enemy156	1			
运送火药的车辆	火药桶战斗	1562		0	5	1				enemy156	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	noaction	noskill	pp	sc	0	0	0	0	510		18	\image\item\other\sculpt\enemy156	1			
燃烧的火焰	燃烧的火焰	1563		3	5	2				passerby175	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby155	1			
成箱的首饰	成箱的首饰_太祖宝库	1564		3	5	2				passerby183	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby158	1			
成堆的银锭	成堆的银锭_太祖宝库	1565		3	5	2				passerby186	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby122	1			
宝库总枢	宝库总枢_太祖宝库	1566		3	5	2				passerby156	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby148	1			
鹤	鹤	1567		3	5	2				critter016b	0	0	0	0	0	36	36	20	11	10	27	withprocesstagnpc		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy002.spr	1			
军马	军马	1568		0	5	1				ani010	0	0	0	0	0	36	36	20	11	10	27	withprocesstagnpc	passivenormal	singleskillfist	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy002.spr	1			
人头	挂着的人头	1569		3	5	2				passerby120	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby120	1			
真人胡须	真人胡须_箱子	1570		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
香炉	香炉_成都	1571		3	5	2				passerby151	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby151	1			
扫地僧	扫地僧	1572		3	5	2				critter076	0	0	0	0	0	36	36	20	11	10	27	saodilaodao		sk	pp	sc	6	6	400	700	510		18	passerby028	1			
石像第一重	石像第一重	1573		3	5	2				enemy161	0	0	0	0	0	24	26	20	24	26	27	shixiang1		sk	pp	sc	7	7	400	700	510		18	passerby158	1			
石像第二重	石像第二重	1574		3	5	2				enemy162	0	0	0	0	0	24	26	20	24	26	27	shixiang2		sk	pp	sc	7	7	400	700	510		18	passerby158	1			
石像第三重	石像第三重	1575		3	5	2				enemy160	0	0	0	0	0	36	36	20	11	10	27	shixiang3		sk	pp	sc	6	6	400	700	510		18	passerby158	1			
雪山之灵	雪山之灵_箱子	1576		3	5	2				passerby154	0	0	0	0	0	36	36	20	11	10	27	withprocesstagnpc		sk	pp	sc	6	6	400	700	510		18	passerby154	1			
了翼真人	了翼真人_扬州	1577		3	5	2				passerby047	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18	passerby158	1			
天王帮储物箱	天王帮储物箱_九嶷溪	1578		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
唐仲	唐仲_剑阁蜀道	1579		3	5	2				enemy122	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	7	7	400	700	510		18	\image\item\other\sculpt\enemy122	1			
水井	水井_蜀岗山	1580		3	5	2				passerby144	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby148	1			
幸存的旅客	幸存的旅客_沙漠迷宫室内	1581		3	5	2				passerby116	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18	passerby119	1			
信函箱	信函箱_彭蠡古泽	1582		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
道悟真人	道悟真人_西夏皇陵	1583		3	5	2				passerby116	0	0	0	0	0	24	26	20	24	26	27	wudaozhenren		sk	pp	sc	7	7	400	700	510		18	passerby116	1			
尸芋花	尸芋花_沙漠迷宫	1584		3	5	2				passerby149	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
干枯的尸体	干枯的尸体_沙漠迷宫	1585		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby127	1			
石塔	石塔_天龙寺	1586		3	5	2				passerby157	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby157	1			
猎犬	猎犬_天龙寺	1587		0	5	1				ani012	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillblade	pp	sc	7	7	400	700	510		18	ani012	1			
猎犬	猎犬_天龙寺对话	1588		3	5	2				ani012	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18	ani012	1			
忘忧草	忘忧草_箱子	1589		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby125	1			
紫罗兰	紫罗兰_箱子	1590		3	5	2				passerby126	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby126	1			
星星草	星星草_箱子	1591		3	5	2				passerby127	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby127	1			
风信子	风信子_箱子	1592		3	5	2				passerby128	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
往东	顾重颜暗记1_箱子	1593	漕帮暗记	3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
佛泪花苗	佛泪花苗	1594		3	5	2				passerby130	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby164	1			
香螺花	香螺花_箱子	1595		3	5	2				passerby128	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
废铁堆	废铁堆_箱子	1596		3	5	2				passerby162	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
地穴宝箱	地穴宝箱_箱子	1597		3	5	2				passerby122	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
头颅	头颅_竹竿	1598		3	5	2				passerby120	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
帅旗	帅旗_寒山古刹	1599		3	5	2				passerby174	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
被劫的粮草	被劫的粮草	1600		3	5	2				passerby150	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
被劫的细软	被劫的细软	1601		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
求救	顾重颜暗记2_箱子	1602	漕帮暗记	3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
藏钱的包袱	藏钱的包袱	1603		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
储物箱	储物箱_汉水古渡	1604		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
煤筐	煤筐_汉水古渡	1605		3	5	2				passerby152	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby153	1			
唐远	唐远_箱子	1606		3	5	2				passerby118	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby128	1			
竹林匪的赃物	竹林匪的赃物	1607		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
丐帮弟子的遗骨	丐帮弟子的遗骨	1608		3	5	2				passerby129	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
被盗的法器	被盗的法器_箱子	1609		3	5	2				passerby171	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
蒙古烈酒	蒙古烈酒	1610		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
青龙雕像	青龙雕像	1611		3	5	2				passerby135	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
白虎雕像	白虎雕像	1612		3	5	2				passerby136	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
朱雀雕像	朱雀雕像	1613		3	5	2				passerby137	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
玄武雕像	玄武雕像	1614		3	5	2				passerby138	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
铜镜机关	铜镜机关	1615		3	5	2				passerby140	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
马草	马草	1616		3	5	2				passerby131	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
桑树	桑树	1617		3	5	2				passerby121	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
紫玉兰	紫玉兰_箱子	1618		3	5	2				passerby132	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
牡丹	牡丹花_箱子	1619		3	5	2				passerby126	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
月季花	月季花_箱子	1620		3	5	2				passerby149	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
山茶花	山茶花_箱子	1621		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
秘密帐簿	秘密帐簿_箱子	1622		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
老兵的战枪	老兵的战枪_箱子	1623		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby167	1			
千里香	千里香_箱子	1624		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby130	1			
一品红	一品红_箱子	1625		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby131	1			
养心草	养心草_箱子	1626		3	5	2				passerby133	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby132	1			
天星草	天星草_箱子	1627		3	5	2				passerby127	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby133	1			
玫瑰红菊	玫瑰红菊_箱子	1628		3	5	2				passerby126	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
紫牡丹	紫牡丹_箱子	1629		3	5	2				passerby126	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
牡丹荷	牡丹荷_箱子	1630		3	5	2				passerby128	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
百香果	百香果_箱子	1631		3	5	2				passerby134	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	2160		18	passerby149	1			
血风藤	血风藤_箱子	1632		3	5	2				passerby130	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	2160		18	passerby149	1			
黑晶石	黑晶石_箱子	1633		3	5	2				passerby154	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	3240		18	passerby149	1			
绿水晶	绿水晶_箱子	1634		3	5	2				passerby154	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	3240		18	passerby149	1			
七彩石	七彩石_箱子	1635		3	5	2				passerby154	0	0	0	0	0	24	26	20	24	26	27	merchant_quest		sk	pp	sc	7	7	400	700	5400		18	passerby149	1			
野花	野花_箱子	1636		3	5	2				passerby125	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
干粮	干粮_箱子	1637		3	5	2				passerby170	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
饮水	饮水_箱子	1638		3	5	2				passerby171	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
古旧的箱子	长歌往事手卷一	1639		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
古旧的箱子	长歌往事手卷二	1640		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
古旧的箱子	长歌往事手卷三	1641		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
润玉墨	润玉墨	1642		3	5	2				passerby152	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
铁浮屠马铠	铁浮屠马铠_箱子	1643		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
铁浮屠马刀	铁浮屠马刀_箱子	1644		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
楠木首饰盒	楠木首饰盒_箱子	1645		3	5	2				passerby184	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
虚空花	虚空花_箱子	1646		3	5	2				passerby127	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
幻生草	幻生草_箱子	1647		3	5	2				passerby128	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
遗落的腰牌	遗落的腰牌_箱子	1648		3	5	2				passerby171	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
武陵山松木	武陵山松木_箱子	1649		3	5	2				passerby121	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
上好的杉树	上好的杉树_箱子	1650		3	5	2				passerby123	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
山鼠	山鼠_箱子	1651		3	5	2				critter021	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
草药	草药_箱子	1652		3	5	2				passerby133	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
凌霄草	凌霄草_箱子	1653		3	5	2				passerby127	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
书卷上册	书卷上册_箱子	1654		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
书卷中册	书卷中册_箱子	1655		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
书卷下册	书卷下册_箱子	1656		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
松柏木	松柏木_箱子	1657		3	5	2				passerby121	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
玄铁石	玄铁石_箱子	1658		3	5	2				passerby152	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
东南玄关	东南玄关_箱子	1659		3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
西北玄关	西北玄关_箱子	1660		3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
东北玄关	东北玄关_箱子	1661		3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
西南玄关	西南玄关_箱子	1662		3	5	2				passerby153	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
陈旧的铁箱	陈旧的铁箱_箱子	1663		3	5	2				passerby167	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
大学诚意章上卷	大学诚意章上卷_箱子	1664		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
大学诚意章中卷	大学诚意章中卷_箱子	1665		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
大学诚意章下卷	大学诚意章下卷_箱子	1666		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
硝石	硝石_箱子	1667		3	5	2				passerby152	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
木材	木材_箱子	1668		3	5	2				passerby189	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
长歌门令牌	长歌门令牌_箱子	1669		3	5	2				passerby170	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
书生的帽子	书生的帽子_箱子	1670		3	5	2				passerby142	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
粮食	粮食_箱子	1671		3	5	2				passerby150	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
破碎的羊皮纸	破碎的羊皮纸_箱子	1672		3	5	2				passerby148	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
陈季常的箱子	陈季常的箱子_箱子	1673		3	5	2				passerby122	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18	passerby149	1			
