SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
kin开天式	主动外功系攻击	946	1	5	1		atk_phy_near			50	2			\image\icon\fightskill\mingjiao\kaitianshi.spr				0	0	0			0	0	1	80	0	2	9	947	-1	1	0	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	明教初级锤法，攻击单人的招式。
kin开天式子	主动外功系攻击	947	5	0	1		atk_phy_near			50	2							0	0	0			0	0	0	0	0	0	0	127	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	
kin劈地势	主动外功系攻击	948	5	0	1		atk_phy_far			100	1			\image\icon\fightskill\mingjiao\pidishi.spr				0	0	0			0	0	0	520	0	0	0	128	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	明教中级锤法，对目标造成较大伤害，同时有一定几率使其跑速降低。
kin圣火焚心	主动内功系攻击	949	5	1	2		atk_mag_far			50	2			\image\icon\fightskill\mingjiao\shenghuofenxin.spr				0	0	0			0	0	0	520	0	0	0	132	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	明教初级异术，在目标身上放出阴火。
kin万物俱焚	主动内功系攻击	950	5	4	2		atk_mag_far			100	1			\image\icon\fightskill\mingjiao\wanwujufen.spr				0	0	0			0	0	0	520	0	0	0	133	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	951	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	2	1	woodnormalattack	明教中级异术，目标点周围发出一圈阴火焚烧周围对手。
kin万物俱焚_发散	主动内功系攻击	951	5	4	1		atk_mag_far			100	1							0	0	0			0	0	0	0	0	2	1	147	-1	8	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	2	1	woodnormalattack	
kin神指点穴	主动外功系攻击	952	1	5	1		atk_phy_near			50	2			\image\icon\fightskill\daliduanshi\shenzhidianxue.spr				0	0	0			0	0	1	80	0	2	10	953	-1	1	0	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	大理段氏初级指法，近身攻击单人的招式。
kin神指点穴子	主动外功系攻击	953	5	0	1		atk_phy_near			50	2							0	0	0			0	0	0	0	0	0	0	136	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	
kin一指乾坤	主动外功系攻击	954	1	5	1		atk_phy_near			60	2			\image\icon\fightskill\daliduanshi\yizhiqiankun.spr				0	0	0			0	0	1	80	0	2	8	955	-1	2	0	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	大理段氏中级指法，近身两次攻击单个对手。
kin一指乾坤子	主动外功系攻击	955	5	0	1		atk_phy_near			60	2							0	0	0			0	0	0	0	0	0	0	138	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	
kin风云变幻	主动内功系攻击	956	5	0	1		atk_mag_far			100	1			\image\icon\fightskill\daliduanshi\fengyunbianhuan.spr				0	0	0			0	0	0	520	0	0	0	141	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	大理段氏初级气剑，远程攻击单个对手。
kin金玉满堂	主动内功系攻击	957	5	2	1		atk_mag_far			75	1			\image\icon\fightskill\daliduanshi\jinyumantang.spr				0	0	0			0	0	0	520	0	4	3	143	-1	7	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	48		0					0	0	0	3	1	waternormalattack	大理段氏中级气剑，发出很多道气剑。
kinboss困虎云啸	极效攻击	958	1	4	1		atk_ex			500	-1			\image\icon\fightskill\mingjiao\kunhuyunxiao.spr		\audio\fightskill\tianwang\tw_dhc_m.wav	\audio\fightskill\tianwang\tw_dhc_fm.wav	0	0	0			0	0	1	520	0	1	5	200	-1	1	0	9	0	0	5	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	2	1	woodnormalattack	明教中级武功，冲锋，使经过直线上的对手都受到伤害。
kinboss困虎云啸子		959	5	0	1		atk_ex			500	-1							0	0	0			0	2	0	0	0	0	0	129	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	
kinboss圣火焚心	主动内功系攻击	960	5	1	2		atk_mag_far			150	3			\image\icon\fightskill\mingjiao\shenghuofenxin.spr				0	0	0			0	0	0	520	0	0	0	132	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	明教初级异术，在目标身上放出阴火。
kinboss万物俱焚	主动内功系攻击	961	5	4	2		atk_mag_far			300	1			\image\icon\fightskill\mingjiao\wanwujufen.spr				0	0	0			0	0	0	520	0	0	0	133	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	962	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	2	1	woodnormalattack	明教中级异术，目标点周围发出一圈阴火焚烧周围对手。
kinboss万物俱焚_发散	主动内功系攻击	962	5	4	1		atk_mag_far			300	1							0	0	0			0	0	0	0	0	2	1	147	-1	8	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	2	1	woodnormalattack	
kinboss圣火燎原	主动内功系攻击	963	5	6	3		atk_mag_far			150	4			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	520	0	4	13	376	-1	5	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	128		0					0	0	0	2	1	woodnormalattack	明教高级异术，在自身附近出现圆形大范围阴火区域。
kinboss魔音噬魄	诅咒	964	5	1	3		curse				-1			\image\icon\fightskill\tianren\moyinshihun.spr		\audio\fightskill\tianren\tr_bsqf_h.wav	\audio\fightskill\tianren\tr_bsqf_h.wav	0	0	0			0	2	0	520	0	0	0	23	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	npc_moyinshipo	天忍高级诅咒，使自身周围对手进入混乱状态，在附近随机走动。
kinboss乱花迷眼	主动内功系攻击	965	5	4	1		atk_mag_far			150	5							0	0	0			0	0	0	0	1	4	15	281	-1	9	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	966	8	0	0	0	0	0	0	0	0	0	112		0					0	2	0	2	1	empty	家族副本boss随机时间发射多子弹，飞行中触发环形攻击
kinboss乱花迷眼子		966	5	4	1		atk_phy_far			150	5							0	0	0			0	0	0	0	0	0	0	291	-1	16	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	16		0					0	0	0	2	1	woodnormalattack	
cangbaotu圣火焚心	主动内功系攻击	967	5	1	2		atk_mag_far				3			\image\icon\fightskill\mingjiao\shenghuofenxin.spr				0	0	0			0	0	0	520	0	0	0	132	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	明教初级异术，在目标身上放出阴火。
cangbaotu伏魔刀法	主动外功系攻击	968	5	0	1		atk_phy_far				1			\image\icon\fightskill\shaolin\fumodaofa.spr				0	0	0			0	0	0	520	0	0	0	21	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	woodnormalattack	少林初级刀法，攻击单人的招式。
cangbaotu破戒刀法	主动外功系攻击	969	5	0	1		atk_phy_far				2			\image\icon\fightskill\shaolin\pojiedaofa.spr				0	0	0			0	0	0	520	0	2	9	22	-1	2	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	woodnormalattack	少林中级刀法，施展出两次攻击。
cangbaotu狂雷震地	主动内功系攻击	970	5	1	2		atk_mag_far				1			\image\icon\fightskill\kunlun\kuangleizhendi.spr				0	0	0			0	0	0	520	0	0	0	123	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	5	1	earthnormalattack	昆仑初级道术，召唤一道闪电直接攻击单个对手。
cangbaotu万物俱焚	主动内功系攻击	971	5	4	2		atk_mag_far				1			\image\icon\fightskill\mingjiao\wanwujufen.spr				0	0	0			0	0	0	520	0	0	0	133	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	972	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	2	1	woodnormalattack	明教中级异术，目标点周围发出一圈阴火焚烧周围对手。
cangbaotu万物俱焚_发散	主动内功系攻击	972	5	4	1		atk_mag_far				1							0	0	0			0	0	0	0	0	2	1	147	-1	8	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	2	1	woodnormalattack	
boss自动清除纯阳无极	被动辅助	973	3								-1			\image\icon\fightskill\daliduanshi\liujianqifa.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_autoqiwutuisan	暴死中级内功，每隔一段时间鄙视气武一次，使其纯阳无极暂时失效
boss气武退散		974	5	1	3						-1			\image\icon\fightskill\emei\puduzhongsheng.spr	265			0	0	0			0	2	0	0	0	0	0	375	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_eliminatemagicshield	
boss武当千古		975	4	1	3						-1			\image\icon\fightskill\emei\puduzhongsheng.spr	265			119	0	18			0	2	0	0	1	0	0	375	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_weakenmanashield	
boss自动回血	光环回复辅助	976	4	1	1						-1			\image\icon\fightskill\emei\cihangpudu.spr				25	0	45			1	2	0	0	0	0	0	375	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	boss_cihangpudu	
npc陨石雨	主动内功系攻击	977	5	5	2		atk_mag_far			20	1			\image\icon\fightskill\tianren\tianwailiuxing.spr	198			0	0	0			0	0	0	520	0	4	31	305	-1	4	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	empty	定点持续长时间攻击，防止站住不动攻击
npc陨石雨主技能	主动内功系攻击	978	5	1	1		atk_mag_far			35	1				151			0	0	0			0	0	0	520	0	2	31	977	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	业火焚城
npc幻影剑式子	主动内功系攻击	979	5	0	1		atk_phy_far			50	-1			\image\icon\fightskill\shaolin\fumodaofa.spr	265			0	0	0			0	0	1	520	0	0	0	378	-1	1	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	normalattack	
npc幻影剑式	主动内功系攻击	980	5	4	2		atk_phy_far			50	-1			\image\icon\fightskill\shaolin\fumodaofa.spr	265			0	0	0			0	0	1	520	0	4	8	379	-1	7	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	979	0	0	0	0	0	0	0	-400		0					0	0	0	0	1	normalattack	将剑气凝聚为多个实体攻击对手
npc召唤木人_延迟触发隐身	猥琐技	981	5	4	3						-1			\image\icon\fightskill\tangmen\ducigu.spr				0	0	0			0	0	0	300	0	0	0	318	-1	5	1	11	1	0	0	0	0	0	0	0	1	0	0	enemy	0	982	0	0	0	0	0	0	0	0	0	0	0	180		0					0	1	0	0	1	boss_callnpc	召唤木人，然后自身隐身并晕眩(防止自身立刻攻击而现形)
npc延迟隐身	主动战斗辅助	982	2								-1			\image\icon\fightskill\daliduanshi\shiyuanjue.spr	191			0	0	0			0	0	0	520	0	0	0	0	-1	1	1	11	-1	1	18	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_delayhideandstun	使自身隐身
npc断魂刺	主动战斗辅助	983	1	4	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr	159	\audio\fightskill\tianwang\tw_dhc_m.wav	\audio\fightskill\tianwang\tw_dhc_fm.wav	0	0	0			0	0	1	550	0	1	16	984	-1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	0	1	npc_duanhunci	天王中级武功，冲刺对手，使其眩晕。
npc断魂刺子		984	5	0	1		disable				-1							0	0	0			0	2	0	0	0	0	0	31	-1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_duanhunci	
npc削弱玄天		985	4	1	3						-1			\image\icon\fightskill\emei\puduzhongsheng.spr				119	0	0			0	2	0	520	1	0	0	375	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_weakenstaticshield	
npc无属性扇形箭攻击_动作1		986	5	3	1		atk_mag_far			50	2							0	0	0			0	0	0	700	0	0	0	224	-1	3	1	9	1	0	0	0	0	0	0	0	1	1	0	enemy	0	987	0	0	0	0	0	0	0	0	0	0	0	80		1					0	1	0	0	1	npc_sectorarrow	野人猎手，扇形攻击，一定概率击退
npc恶狗拦路		987	5	1	3		disable							\image\icon\fightskill\gaibang\egoulanlu.spr				0	0	0			0	2	0	0	1	0	0	157	-1	1	1	11	0	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_sectorarrow	野人猎手，扇形攻击，一定概率击退
npc特殊无形蛊	光环外功系攻击	988	5	1	1		atk_add			100	-1			\image\icon\fightskill\wudu\wuxinggu.spr				0	0	0			1	2	0	0	0	0	0	351	-1	1	1	14	1	0	0	0	0	0	0	0	1	1	0	enemy	0	1958	0	0	0	594	0	0	0	0	0	0	0	0		0					0	8	0	2	1	woodnormalattack	五毒独门下蛊术，能对光环范围内的对手造成毒攻。
npc狮子吼	主动战斗辅助	989	1	5	3						-1			\image\icon\fightskill\shaolin\shizihou.spr	157	\audio\fightskill\shaolin\sl_szh_m.wav		0	0	0			0	2	0	520	0	2	8	990	-1	1	0	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_shizihou	npc狮子吼
npc狮子吼子		990	5	1	3		disable				-1							0	0	0			0	0	0	0	0	0	0	273	-1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_shizihou	
npc提高会心	主动战斗辅助	991	2				buff				-1							48	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_cri	提高会心几率
npc暴雨梨花	主动外功系攻击	992	5	1	2		atk_phy_far			50	3			\image\icon\fightskill\tangmen\baoyulihua.spr	165			0	0	0			0	0	0	500	0	0	0	43	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	993	20	0	0	0	0	0	0	0	0	0	0		0					0	2	0	2	1	woodnormalattack	唐门高级武功，放出很多箭支持续攻击对手，同时向四周发出第二式。
npc追星逐电	主动外功系攻击	993	5	4	1		atk_phy_far			25	16							0	0	0			0	0	0	0	0	0	0	44	-1	8	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	80		0					0	0	0	2	1	woodnormalattack	
npc毒刺骨	陷阱	994	5	1	1		trap			100	-1			\image\icon\fightskill\tangmen\ducigu.spr				0	0	0			0	0	0	350	0	0	0	45	-1	1	1	11	-1	0	5	0	0	0	0	0	1	1	0	enemy	0	0	0	0	995	0	0	0	0	0	0	0	0	0		0					0	4	0	2	1	woodnormalattack	唐门初级陷阱，使小范围内对手中毒。
npc毒刺骨子	陷阱	995	5	5	1		trap			100	-1							0	0	0			0	0	0	0	0	2	6	50	-1	2	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	160		0					0	0	0	2	1	woodnormalattack	
npc圆形召唤强弹幕小兵		996	5	4	1		atk_phy_far				1							0	0	0			0	0	0	520	0	0	0	281	-1	1	1	11	0	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	npc_callnpc	
npc飞龙在天1	主动内功系攻击	997	5	2	1		atk_mag_far			15	-1			\image\icon\fightskill\gaibang\feilongzaitian.spr	197			0	0	0			0	0	0	520	0	0	0	91	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	998	0	0	0	0	0	0	0	0	32		0					0	4	0	4	1	firenormalattack	丐帮高级掌法，发出数招跟踪攻击对手，击中时可触发第二式。
npc龙战于野1	主动内功系攻击	998	5	1	1		atk_mag_far			15	-1							0	0	0			0	0	0	0	0	0	0	92	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	4	1	firenormalattack	
npc防御状态	主动防御辅助	999	2				buff				-1			\image\icon\fightskill\tianwang\jinzhongzhao.spr	161			19	0	5400			0	2	0	520	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_defstate	减少受到的伤害，1到10级减少10%到100%的伤害。
cbt幻影追魂枪	格斗技	1000	1	5	1									\image\icon\fightskill\tianren\huanyingzhuihunqiang.spr	205			0	0	0			0	2	0	800	0	2	6	1001	-1	1	0	11	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	1002	0	0	0	0	0	0	0	0	0		0					0	4	0	0	1	cbt_huanyingzhuihunqiang	天忍强力枪术，掷出枪矛将对手拉近一段距离。
cbt幻影追魂枪子		1001	5	0	1		disable							\image\icon\fightskill\tianren\huanyingzhuihunqiang.spr	205			0	0	0			0	2	0	800	0	0	0	158	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	1002	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cbt_huanyingzhuihunqiang	天忍强力枪术，掷出枪矛将对手拉近一段距离。
cbt幻影追魂枪·黯		1002	5	1	2		curse											8	0	0			0	2	0	800	0	0	0	318	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cbt_huanyingzhuihunqiang_child	天忍强力枪术，掷出枪矛将对手拉近一段距离。
cbt阳关三叠	主动外功系攻击	1003	1	5	1		atk_phy_near			33	2			\image\icon\fightskill\tianwang\yangguansandie.spr	228			0	0	0			0	0	1	140	0	2	7	1004	-1	3	0	9	-1	1	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	goldnormalattack	天王中级枪法，一次发出三招攻击对手，速度更快。
cbt阳关三叠子	主动外功系攻击	1004	5	1	2		atk_phy_near			33	2							0	0	0			0	0	0	0	0	0	0	32	-1	1	1	9	-1	1	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	goldnormalattack	
cbt自身范围毒雾	主动外功系攻击	1005	5	1	1		atk_phy_near			120	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				0	0	0			0	0	0	140	0	0	0	351	-1	1	1	9	-1	0	9	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	少林高级棍法，攻击自身周围大范围的对手。
cbt天罡地煞	主动内功系攻击	1006	5	1	2		atk_mag_far			100	1			\image\icon\fightskill\wudu\tiangangdisha.spr	177			0	0	0			0	0	0	520	0	0	0	63	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	五毒中级掌法，远程直接攻击小范围对手。
cbt全屏无形蛊	光环外功系攻击	1007	4	1	1		atk_add			10	-1			\image\icon\fightskill\wudu\wuxinggu.spr				0	0	0			1	2	0	0	0	0	0	71	-1	1	1	14	1	0	0	0	0	0	0	0	1	1	0	enemy	0	1958	0	0	0	594	0	0	0	0	0	0	0	0		0					0	8	0	2	1	woodnormalattack	五毒独门下蛊术，能对光环范围内的对手造成毒攻。
cbt冰心仙子	主动内功系攻击	1008	5	0	1		atk_mag_far			100	1			\image\icon\fightskill\cuiyan\bingxinxianzi.spr	189			0	0	0			0	0	0	520	0	0	0	83	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	1021	1009	3	0	0	0	0	0	0	0	0	0	0		0					0	3	0	3	1	waternormalattack	翠烟高级剑法，幻化成仙子穿透直线上的对手，飞行时发出第二式攻击小范围的对手。
cbt风雪冰天	主动内功系攻击	1009	5	1	1		atk_mag_far			50	1							0	0	0			0	0	0	500	0	0	0	84	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	
cbt冰心雪莲	主动外功系攻击	1010	5	1	2		atk_phy_far			100	4							0	0	0			0	0	0	500	0	0	0	88	-1	1	1	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	waternormalattack	
cbt残阳如血	主动外功系攻击	1011	5	0	1		atk_phy_near			100	1			\image\icon\fightskill\tianren\liehuoqingtian.spr				0	0	0			0	0	0	140	0	0	0	96	-1	1	1	9	-1	1	0	0	0	0	0	0	1	1	0	enemy	0	1012	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	4	1	firenormalattack	天忍中级矛法，近身攻击单个对手并带有一定火攻。
cbt残阳如血火墙	主动内功系攻击	1012	5	5	3		atk_phy_near			25	4			\image\icon\fightskill\tianren\tuishantianhai.spr				0	0	0			0	0	0	140	0	4	23	380	-1	4	1	11	-1	0	2	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		0					0	0	0	4	1	firenormalattack	天忍中级异术，召出一排大火墙攻击大范围对手。
cbt云龙击	主动外功系攻击	1013	5	0	1		atk_phy_near			100	1			\image\icon\fightskill\tianren\yunlongji.spr	205			0	0	0			0	0	0	140	0	0	0	100	-1	1	1	9	-1	1	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	4	1	firenormalattack	天忍高级矛法，近身穿透攻击直线上的对手并带有一定火攻。
cbt魔音噬魄	诅咒	1014	5	1	3		curse				-1			\image\icon\fightskill\tianren\moyinshihun.spr				0	0	0			0	2	0	520	0	0	0	99	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cbt_moyinshipo	天忍高级诅咒，使自身周围对手进入混乱状态，在附近随机走动。
cbt雷动九天	主动内功系攻击	1015	5	5	3		atk_mag_far			66	1			\image\icon\fightskill\kunlun\leidongjiutian.spr	226			0	0	0			0	0	0	520	0	4	11	381	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	256		0					0	0	0	5	1	npc_leidongjiutian	昆仑高级道术，攻击全屏幕内对手。
cbt冻结	主动内功系攻击	1016	5	1	2						1							0	0	0			0	0	0	500	0	0	0	382	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1017	0	0	0	0	0	0	0	0		0					0	0	0	3	1	cbt_dongjie	
cbt冰暴	主动内功系攻击	1017	5	1	1		atk_phy_far			200	1			\image\icon\fightskill\public\rage_water.spr				0	0	0			0	0	0	500	0	0	0	258	-1	1	1	11	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	woodnormalattack	
cbt全屏回血	光环回复辅助	1018	4	1	1						1			\image\icon\fightskill\shaolin\aluohanshengong.spr				28	0	45			1	2	0	0	0	0	0	71	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	594	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	0	1	cbt_fastlifereplenish	全屏回血
cbt天外流星	主动内功系攻击	1019	5	1	2		atk_mag_far			75	1			\image\icon\fightskill\tianren\tianwailiuxing.spr	210			0	0	0			0	0	0	520	0	0	0	105	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	1020	0	0	0	0	0	0	0	0		0					0	8	0	4	1	firenormalattack	天忍高级异术，召出流星般火球攻击大范围对手，火球落地后触发第二式。
cbt业火焚城	主动内功系攻击	1020	5	1	1		atk_mag_far			10	11							0	0	0			0	0	0	0	0	0	0	106	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	4	1	firenormalattack	
