Id	Type	QuestionType	AnswerId	Question	Choice_1	Choice_2	Choice_3	Choice_4
525	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	1tC5+rnFtPrX7rOks6PTw8C01v3U7MeusdK1xLLEwc/Kx6O/	0vg=	vfA=	za0=	zPo=
526	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	u6rJvcLbvaO1xLuqyb3Ou9PaztK5+sTEuPbKoaO/	ycLO9w==	yb3O9w==	yb22qw==	utOxsQ==
527	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0MTE0ruyv9f3xreyu8r009q5q8jPtcTLxLTzw/vW+KO/	obbLruSwtKuhtw==	oba67MKlw86htw==	obbI/bn60d3S5aG3	obbO98/hvMehtw==
528	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	1Oe3orDXtduzx6OsobCzr7THsNe127LK1Ma85KGxz8LSu77kysejvw==	x6fA772twerSu8jVu7k=	wb2wttSzyfnM5LK716E=	x+HW29LRuf3N8tbYyb0=	sru8sM30wtfLzc7Sx+k=
529	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	ucW0+s7EyMuy6NLVtcS+q8nxysfXt8fzobC+q6Ooo6nH5brNobE=	vPM=	1eY=	ycY=	w8A=
530	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xr3So7nFs8fOu9Pao78=	yb3O9w==	ycLO9w==	yb22qw==	utOxsQ==
531	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	obbO99POvMeht8Dv1u2wy73kyrnTw7XEzuTG98rHo78=	yOfS4r3wub+w9A==	tqSw0g==	y6vK1rir	7PjVyA==
532	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0LTK0+/W0Lqs09C07bHw19a1xMrHo78=	0rvAzdPA0t0=	07nIy9fUyMU=	0rvV7bvGwbs=	1/jP68bks8k=
533	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	obCy1Mzs0tHLwKOsu8a97bWxwaKhscrHxMTOu8Wpw/HB7NDkzOGz9rXEo78=	1+az5dau	1cW9xw==	wO7KsdXk	0OzPvL/N
534	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1tC5+sjLv9rX7rbgtcTKocrHo78=	utPEzw==	utOxsQ==	yb22qw==	uv7Ezw==
535	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	ztK5+s/WtObX7tTntcSx4MTqzOXKt8rpysejvw==	obbX87Srobc=	obbJ0Mrpobc=	oba0usfvobc=	obbKt8rpobc=
536	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	yqvKpbbFuKbL+db4obbS+9bQsMvPybjoobfW0KGw1/PP4MjV0Mu30c3yx66hscrH1rjS1M/CxMTOu6O/	s8LX07C6	zfWy/cHk	1/PP4MDuysrWrg==	sNe+09LX
537	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0ru49srHtKvNs73ayNWhsMbfz6ahsbXE1f3It9Li0uWjvw==	ydnFrsbtx/PQxMHpytbHyQ==	vM3E7sWjwMnWr8WuxuDDwLXEsK7H6Q==	v7nS6c31xLi21MWjwMnWr8WutcSxqdDQ	z/LFo8DJ0afPsMjnus63xcWj
538	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	y86zr7rzuazl+tfTtKm097XEu6juzs23ys6jrMbkyv3Bv9S9tuC0+rHto78=	xOrB5NS9tPM=	19PFrtS9tuA=	tdjOu9S9uN8=	1sfJzNS9uN8=
539	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obDDt8zAsfnV8s62y+HM8KOswbnH39DExqLB+dTCuq6ho7vTurnWy8zsxNG1w7TLo6zSu87Fza3VtcjI1tC/7aGjobHKq9bQw+jK9rXEtcTKx8TE0rvW1sPAyrOjvw==	u6jR+fCf19M=	udbOtrn7yMo=	y+HDt8zA	tPPA5rji
540	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	vauhtsPP19Oht9K7yunTyaGw19Oyv6GxuenI66Gwvq2yv6GxtcTD+7zSysejvw==	1uzs5A==	uqvT+g==	wfjX2tSq	zfWwssqv
541	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	vt2htsvEyq62/tXCvq2ht7zH1NijrLfwvcy0q8jr1tC5+rXEyrG85MrHo78=	x9izrw==	y+Wzrw==	urqzrw==	zMazrw==
542	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	1NrH5bOvueLQ98TqvOSjrNPQuPa90M313LLI2bXEyMu3os/Wwcu817nHzsSjrNXiuPbIy9TatbHKsbXEyrLDtLXYt725pNf3o78=	x+DCpQ==	0r253Q==	vsa53Q==	ufrX07zg
543	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obDE7szstdjWrtPG08ajrLbA4uvIu7b4wOHPwqGx1eLK18qrs/bX1MTEzrvKq8jLo78=	s8LX07C6	w8+9vA==	vau9+L7G	tcfTxNbdzKi46A==
544	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	5v3nq8rHucW0+rOkv+O1xNbWwODWrtK7o6y688jL08OhsOb956vX07XcobHQzsjdo78=	uLu588jLvNK1xNfTtdw=	xrbH7sjLvNK1xNfTtdw=	tsHK6cjLvNK1xNfTtdw=	1tbM78jLvNK1xNfTtdw=
545	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE1tayu8rHs6O8+7XEs8nRztbWwOCjvw==	sfnRzg==	s9jRzg==	0dLRzg==	vq7Rzg==
546	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbLruSwtKuht83106K1xLTCusXKx6O/	sNe7qMnf	yPzDzbui	sKu9xbui	vfDDq8iu
547	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	yrLDtLSstNPAtLK7z8LLrqO/	0+a0rA==	t6u0rA==	0+7W5rfJtKw=	wta0rA==
548	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7srH1f3It7XEsujStrv5sb631sDgt73KvaO/	x+CjrMLMo6zO2sH6o6yw16Osu8ajrMH6vq4=	ztrB+qOsw6u84qOsuuyjrLDXo6y7xqOsuto=	x+CjrMH6vq6jrLrso6yw16Osu8ajrMbVtv0=	x+CjrMLMo6y67KOssNejrLvGo6y62g==
549	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvOu8rHobbI/bn60d3S5aG31tCjrKGwzNLUsMj9veHS5aGxtcTIy87vo78=	udjT8A==	wrPL4A==	1tzopA==	y++y3w==
550	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMQ==	yrLDtLHKsrvE3NC019ajvw==	teexyg==	1LLW6bHK	uNaxyg==	x6axyg==
551	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	zvfTzrzHwO/D6NC0tcTMxsmuyqbNvcvEyMu5sr6twPrBy7bgydnEpcTRssXIobW91ea+raO/	vsW+xbDLyq7Su8TR	xt/G38vEyq6+xcTR	sMu+xcbfyq62/sTR	wfnB+cj9yq7B+cTR
552	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	obC1wMn60rujrNK7yfq2/qOstv7J+sj9obG1xM/C0ru+5MrHo78=	yP3J+svEz/M=	yP3J+s3yzu8=	yP3J+rDL2NQ=	yP3J+s7l0NA=
553	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ucW+xdbd1tCjrM6709rW0NDEtcTKx6O/	1KXW3Q==	0e/W3Q==	0OzW3Q==	vqPW3Q==
554	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	vfDTuc7kz8DQocu11tCjrM/CwdDExNK7z+6yu8rH2KSw77XEzuS5pqO/	vbXB+squsMvVxg==	tPK5t7n3t6g=	yKW3s8TV1rg=	svjLv8fcxMPK1g==
555	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	obC4q9X9obHSu7TK1+6z9crH1rijvw==	08O4q823z/fIpbHHvOK1xMqvu9I=	08O4q823v7Oy8Q==	zObL+8jL0N64xM7E1cI=	08O4q823tPLB1A==
556	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	obbW3MDxobe1xL7Tw/HX6dav09DBvcDgo7q5+ra81q7N4rXEy8S9vNautdizxs6qz+ejrL28zeLWrrXYs8bOqsqyw7Sjvw==	y+w=	1t0=	1+U=	48w=
557	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obDJorWkobHWuLXEysfExNK71tbKs7LEo78=	taTSqQ==	yMu1pA==	0fLOuLXE0ruyv7fW	0fLNyMji
558	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0ru49rK7ysfW0Ln6ucW0+tb4w/u1xMWpuPvG99C1o78=	zbbKr7O1	x/rUr8Dn	wfq5x8uus7U=	yP29xfHv
559	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	obbI/cquwfm8xqG3w+jK9tW9ufrKscbrvvzOp7mlzrq5+sbIyrnOurn6t8XG+rmltPLV1Ln6ysK8/rXEs8nT76O/	ztTQvbOitag=	zqfOur7I1dQ=	yfm2q7v3zvc=	1La9u738uaU=
560	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	z8LB0MTE1ta2r87vsrvK9NPaztK5+rXEyq62/sn60KSjvw==	1u0=	yd8=	zcM=	w6g=
561	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1+7U59PDyq+/zLzHwry1xLn6vNLKx6O/	1tC5+g==	yNWxvg==	w8C5+g==	z6PAsA==
562	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMQ==	obbI/cquwfm8xqG3vMfU2NPDzrHXsMC0uuXGrbbUt72xs7XYwO/Ntc210NC2r7XEvMbEsaO/	wvfM7Ln9uqM=	tPO7sMGsxqo=	0du438rWtc0=	xtvKwLXBw/s=
563	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	zMa0+snQyum1xLf+ys7S1Mqyw7TX986q17DKzqO/	1rLO7w==	ttTR4w==	xa7X0w==	0KG6og==
564	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uNA==	obDQwsLe0OXQ0LL4o6zX47X4yOe0uuX7obHW0LXEobDQ0LL4obHKx9a4o78=	svjR/LXEsryyrw==	svjK1rXEsryyrw==	svi9xbXEsryyrw==	svjNyLXEsryyrw==
565	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	1NrS9dH0zuXQ0KOszuXQx8n6v8vW0KOsy66/y8qyw7Sjvw==	vfA=	xL4=	zcE=	u/A=
566	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	vMO5q9TaxMTX+cvCw+2z9rzSo78=	wenS/svC	ydnB1svC	xM/s+MvC	u9u8w8vC
567	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ucW0+iK22LvN0tXK9SLUtNPa1tC5+sTEuPa9zMXJo78=	t/C9zA==	tcC9zA==	0sHLucC8vcw=	u/m2vb3M
568	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE1tbKx87Sufqzo7z7tcS2r87v083A4KO/	xru5+w==	6c/prdPN	xaPTzQ==	0/HD19PN
569	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obbJ8bXxz8DCwqG31tDR7r+1tcTG3tfTysfLraO/	u8bI2A==	wdazr9Oi	xMLE7rTI	0KHB+sWu
570	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTE0rvP7sr009q38L3M1tC1xKGwt/C9zM7lveShsaO/	srvJscn6	sruz1Mji	srvMsLLG	sru5zNa0
571	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	ucW0+r/Gvtm1xKGwzNzCvNbGobHKvNPaztK5+sTEuPazr7T6Pw==	urqzrw==	y+Wzrw==	y86zrw==	w/ezrw==
572	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTEuPayu8rHobC+xqGxtcSx8LPGo78=	w6nJvQ==	x/rewQ==	w6my8Q==	vbe9rA==
573	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obC69sjn0rvSubS6t+fAtKOsx6fK983yyvfA5ruov6qhsdXiytfKq7XEw/vX1srHo78=	tcfTxNbdzKi46A==	tM6xsbnMyb3Pwg==	y822xcnZuK7WrsjOyvHW3Q==	sNfRqbjoy83O5MXQudm56b6p
574	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	vczKptXiuPbWsNK1tcSxx9fmysejvw==	wM/X0w==	3PfX0w==	v9fX0w==	w8/X0w==
575	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	tKvLtdbQobDC+M23obHX7rP1s/bP1srH1/bKssO008O1xKO/	z8W7o8jL	vMDs6832wek=	yrPTww==	0tXK9ca3
576	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMw==	w/ezr8qxxtqjrNK7xrfOxLnZtcSyubf+zbywuMrHo78=	v9fIuA==	vfW8pg==	z8m61w==	1MbR4w==
577	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0ruw48jPzqqhsMu/s/HWrsK3obHX7tTntcS/qs3Y1d/Kx6O/	1cXByQ==	1cW3yQ==	1cXluQ==	sOCzrA==
578	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMg==	vsXWu8Txo6y08tK719ajvw==	vsU=	8K8=	1rs=	wO8=
579	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	uay17rTzw8XN4tK7sOO2vNPQ0ru21MqvyqijrLPJttS1xMqvyqjSu7DjtrzKx6O/	trzKx7TGtcQ=	1/PQ29PStMY=	tMbQ282szOU=	trzKx9DbtcQ=
580	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTEuPbRoc/usrvKx9bQufq5xbT6wODS+NDQu/q5ubXEw/uzxqO/	x+DCpQ==	xrG6xQ==	1sq/4g==	x67Xrw==
581	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	xtXN08m9ysfW0Ln6t/C9zMvEtPPD+8m91q7Su6Osy/zOu9PaxMS49sqho78=	1eO9rQ==	uKO9qA==	uv7Ezw==	uv6xsQ==
582	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	obbLruSwtKuht9bQsbu78MnVst3Bz7OhscbJz8G6yb21xMrHo78=	wdaz5Q==	uN/ZtA==	0eDH4A==	y869rQ==
583	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTE0rvP7sr009q38L3M1tC1xKGwt/C9zM7lveShsaO/	sruxqcqz	srvAy7fR	srvNzcG4	srvN/dPv
584	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	z8LB0LTK0+/W0Lqs09C07bHw19a1xMrHo78=	y76/1bz7ud8=	vOG/4MbTy9g=	vLfDvMWq0ds=	0MTUw7PPt/4=
585	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	wO6w17XEyquhsLfJwffWsc/CyP3Hp7Pfo6zSycrH0vi608LkvsXM7KGx0LS1xMrHucW0+sP7yb2jvw==	wq7JvQ==	u8bJvQ==	zKnJvQ==	uuLJvQ==
586	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	obDAsLDL1uChscrHxMe49rSrzbO92sjVtcTM2Mq5yrPGt6O/	wLCwy73a	sMvUwr3a	uq7Ks73a	1KrP/L3a
587	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	w/ezr8qxxtqjrLi61PC5rM2iycXKs6Gi0efH67XEu/q5ucrHo78=	trzLrrzg	ufrX07zg	ueLCu8vC	19rIy7iu
588	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	tKvLtc/CwdDExNK7zru0tNTswcvIy8Dgo78=	xcy5xQ==	xa7mtA==	zfXEuMTvxO8=	sNfE79fT
589	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	0tTPwsTH0rvP7rK7ysfT677G09C52LXEyqu+5KO/	t8nB99axz8LI/cens9+jrNLJysfS+LrTwuS+xczsoaM=	vsa36taqvLrS+6OsyqvP8rvhyMvS96Gj	1Li+/bDRvsbQ3eOw4uqjrMvEuqPTycC0vdTQ1rXcoaM=	sa+7tr7byaLSu7GtvsajrMTPsbG2q873zfLA77PMoaM=
590	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	vfDTudChy7XW0KOsz8LB0MTE0rvP7srHuunG37mryrnTw7XEzuS5pqO/	wt66usit	zuW2vsnx1cY=	5dDSo9PO	0+bN+NXy
591	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	zvewstHyyOLF3eLJtcS0q82z1vO3qLK7sPzAqNLUz8LExNK71tajvw==	taXX3w==	uMmwzg==	vcHAww==	y67Op7PH
592	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1tC5+rXa0rvLrs/n1q6zxrXEysejvw==	1tzXrw==	z+bO97fvu8s=	ydzQyw==	sM3W3Q==
593	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	ucW0+rnZ1LHJz7OvyrGjrMrW1tDL+bPWobDzy7DlobG1xNf308PKx6O/	1dq1ssrTz98=	vMfU2MrCzvE=	xcS08rXQyMs=	x/24z87Ds+Y=
594	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	oba67MKlw86ht9bQo6zB1vfs0/HU2rTzudvUsMTatcTXocv5ysejvw==	x+/LrNWr	5OzP5rnd	18/B4tbe	4vm67NS6
595	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	ufq+xsOpzKi1xLL6tdjKx6O/	ufPW3Q==	uv7Ezw==	uv6xsQ==	va3O9w==
596	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	0tTPwsTH0rvW1rLoyvTT2srAvefI/bTzuN/P47Lo1q7Su6O/	zve6/sH6vq4=	y7nA78C8v6jO2relvL692rLo	wq7JvdTGzu0=	0MXR9MOrvOI=
597	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	xf3Fw9DQtcTD+77k1tCjurTzz9Lg0ODQyOe8sdPqo6zQoc/Sx9DH0MjnKCCjqaO/	tc3T6g==	y73T6g==	tvrT7w==	y73T7w==
598	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	0tTPwsTH0rvW1rLoyvTT2srAvefI/bTzuN/P47Lo1q7Su6O/	zve6/sH6vq4=	vv3JvdL41es=	u8bJvcOrt+U=	xu7Dxbrssug=
599	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obDOysrAvOTH6c6qus7O76Os1rG9zMjLyfrLwM/g0O2hsdTavfDTudChy7XW0LG7y63LtbP2o78=	vM3P/ty9	1tzcxsj0	sKLW7A==	wO7EqrPu
600	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMg==	t/C9zLXEobC2yOu6obHWxrbIyrzT2s7SufrExLj2s6+0+qO/	x9izrw==	zMazrw==	urqzrw==	y+Wzrw==
601	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	obDO1MH6t++z+6GxysfI/bn6yrHG2rXEwb3Ou8P7yr+jrMbk1tChsM7UwfqhscrH1rijvw==	styy2Q==	1u648MHB	wfWxuA==	y+/IqA==
602	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	0+uhtrDZvNLQ1aG3us2htsen19bOxKG3sqKzxs6qufrRp8b0w8m2wc7vtcTKx6O/	obbS176tobc=	obbI/dfWvq2htw==	obaxvrLduNnEv6G3	oba/tc7119a15KG3
603	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMw==	0rux38rHy66jrNK7sd/Kx8m9o6y08tK719ajvw==	uK4=	yc8=	ycc=	t6g=
604	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uNA==	1tC5+sXr4r/A+sq3s6S609bQo6zS1M/CxMTSu9bWsrvK9NPas6O8+7XEtffOtsa3o78=	0qzX09PN	6c/prdPN	ufDGpNPN	svHTzQ==
605	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	sbHLzsqxxtqjrNXGudy5+r/iytXWp7nIzu+6zcG4yrO53MDttcS7+rm5ysejvw==	uujrzcvC	y77FqcvC	zsDOvsvC	y77FqcvC
606	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rH1tC5+rnFtPqhsMvEtPPDwMWuobGjvw==	zuTU8szs	yc+52c3xtvk=	0e658+X6	sszn/A==
607	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMg==	obC9qtatxcWy5qGxysfS1M/CxMS49rXYx/i1xMzYyavD+7PUo78=	ufPW3Q==	wM+xsb6p	ueO2qw==	x+C6ow==
608	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uNA==	obC90rjNzqrG7KOs1bbEvs6qsfihsdDOyN21xMrHxMTSu7OhxvDS5aO/	u8a97b78xvDS5Q==	wszB1r78xvDS5Q==	t73AsMbw0uU=	s8LKpM7iuePG8NLl
609	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvOu8rHobbI/bn60d3S5aG31tCjrKGwzNLUsMj9veHS5aGxtcTIy87vo78=	z8S67pCq	teTOpA==	wfWxuA==	1tzopA==
610	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMQ==	1NrS9dH0zuXQ0KOszuXQx8n6v8vW0KOsvfC/y8qyw7Sjvw==	xL4=	y64=	u/A=	zcE=
611	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvW1rK7ysfW0Ln6xeviv9bQs6O8+7XExeviv7y8t6ijvw==	0aw=	wLA=	y6Q=	6+c=
612	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uMQ==	obbI/bn60d3S5aG31tDM4bW9obCy3LLZsNzX37uqyN21wKGxtcTQqrrz0+/Kx6O/	sruz9sv5wc8=	xNHS1M/rz/M=	sru/ycTco6E=	1b3C1NDUs7fNyw==
613	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	ydDK6dbQobDM7Nf3xPWjrNPMv8nOpaOs19TX98T1obHPwtK7vuTKx6O/	sru/yc6l	sru/ybvu	sru/yb7I	sru/ybf2
614	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	obDGxriqs8HW26Gx1eLSu7PJ0++z9tfUxMTSu9b4w/vVvdLbo78=	7qHR9Nau1b0=	vt7Cudau1b0=	xP7Uttau1b0=	s+Cx2tau1b0=
615	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMg==	obDOyram1tDUraGxtcS15LnKs/bX1KO/	vfrOxLmr	s/7Xr831	xuu7uLmr	1L3N9bm0vPk=
616	1	1u7X07DZvNI=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvP7sr009q38L3MobDLxLTzw/vJvaGxo78=	zKnJvQ==	uuLJvQ==	tuvDvMm9	4dTJvQ==
617	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	09ChsL7G1tDKq8/JobHWrsP7tcTKx9LUz8LExM67o78=	wO662g==	wO67xg==	wO6w1w==	wO6+uA==
618	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMg==	obDPvOD6obHKx7nFtPq4vsWuwPG3/rXE0ruyv7fWo6zA4MvG09rP1rT6t/7KzrXEo78=	w7HX0w==	xfu85w==	yLnX0w==	sbPQxA==
619	1	0qLLtLOvuNk=	a2VqdXF1ZXN0aW9uMw==	tLrH79W9ufrKscbao6yhsM3q6LW56dXUobG1xNXUufq087O8ysejvw==	1MC3yQ==	96Gw3Q==	3f7P4Mjn	u/TIpbKh
620	1	0rDIpMqw0sU=	a2VqdXF1ZXN0aW9uNA==	yKTOtrPJ0++juqGw0965q9auvNKhsbTy0ru49rPJ0++jvw==	ste6o8mjzO8=	yb3T6tP7wLQ=	0965q9LGyb0=	v6rDxbz7yb0=
621	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1+7U57zHwrzMq9H0utrX07XEufq80srHo78=	1tC5+g==	tu3C3su5	06G2yA==	z6PAsA==
622	1	zOy12ND+u8Y=	a2VqdXF1ZXN0aW9uMw==	u8bJvcvEvvjWrtK7tcShsMbmy8mhscrH1rijvw==	ztTs+MvJ	zfu38svJ	062/zcvJ	sru56cvJ
623	1	wPHA1tPft/4=	a2VqdXF1ZXN0aW9uMQ==	tPPJ5MDxvMfU2LXEyeS8/bHIyPy087vhtcS+38zl0se92qOsysfU2suttcTW97PWz8K+2dDQtcSjvw==	ufq+/Q==	1NfP4A==	ufrEuA==	wPG52Q==
624	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	tKvNs73ayNWhsNSqz/y92qGx09axu7PGzqrKssO0o78=	yc/Uqr3a	1tDUqr3a	z8LUqr3a	zMDUsr3a
625	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMQ==	va3V49b4w/vD5rXjobDI/bahsPzX06Gx1tDP2rXE1vfSqtStwc/Du9PQ0tTPwsTE1tajvw==	w+a32w==	vKbI4g==	1u3I4g==	y/E=
626	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	0tTPwsTE0rvW1rK7ysfW0Ln6xeviv9bQs6O8+7XExeviv7y8t6ijvw==	yuyztA==	082xrA==	svTJsw==	vbSxrA==
627	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1tC5+squtPPD+7Lo1tAisczC3bS6IrXEsvq12MrHo78=	y9XW3ba0zaXJvQ==	uKO9qM7k0sTJvQ==	va3O98Kuyb0=	uv7Ez7riyb0=
628	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	tKvLtbDXxO/X09fu1tWxu9Xy0bnU2sqyw7TL/s/Co78=	y8TDxcv+	wfm6zcv+	wNe35cv+	tPPR48v+
629	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	zfLA77Oks8e2q7bLtcTG8LXjysejvw==	yb26o7nY	vaPDxbnY	u6LDxbnY	0/HDxbnY
630	1	zOzQ/rXYu8Y=	a2VqdXF1ZXN0aW9uMQ==	1vjD+7XEobDMxsj9ssqhsbXEu/mxvsmrssrKx6O/	sNfJqw==	uuzJqw==	wszJqw==	wLbJqw==
631	1	ytC+rsqzu/U=	a2VqdXF1ZXN0aW9uMw==	obCw2bn7xOq44qGxysfS1M/CxMS49rXYx/i1xMzYyavD+7PUo78=	ueO2qw==	x+C6ow==	wM+xsb6p	zvey2A==
632	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMw==	obDM+sLtsfm608jrw87AtKGxtMu+5MqrtcTJz9K7vuTKx6O/	0MTTx8y/vPrUuMzsuq4=	varO5LnCtOWyu9fUsKc=	0rnAu87UzP2357S10+o=	ydDLvM6qufrK+cLWzKg=
633	1	xKvUz7Wkx+A=	a2VqdXF1ZXN0aW9uMg==	s8nT77HMwuS7xsiq1tC1xKGwu8bIqqGx1ri1xMrHz8LB0MTEwO+jvw==	tdjT/A==	tdi4rg==	zOzMww==	yMu85A==
